gene	accession	hmmsource
KO:K04518_4.2.1.51	HMMsoil310	FOAM_DB
KO:K00966_2.7.7.13	HMMsoil311	FOAM_DB
KO:K02013_3.6.3.34	HMMsoil312	FOAM_DB
KO:K06857	HMMsoil313	FOAM_DB
KO:K00135_1.2.1.16	HMMsoil314	FOAM_DB
KO:K01713_4.2.1.51	HMMsoil315	FOAM_DB
KO:K01996	HMMsoil316	FOAM_DB
KO:K02003	HMMsoil317	FOAM_DB
KO:K02010,KO:K02052_3.6.3.30	HMMsoil318	FOAM_DB
KO:K00362_1.7.1.4	HMMsoil319	FOAM_DB
KO:K02050	HMMsoil320	FOAM_DB
KO:K09687	HMMsoil321	FOAM_DB
KO:K02798_2.7.1.69	HMMsoil322	FOAM_DB
KO:K09013	HMMsoil323	FOAM_DB
KO:K02006	HMMsoil324	FOAM_DB
KO:K02000_3.6.3.32	HMMsoil325	FOAM_DB
KO:K00249_1.3.99.3	HMMsoil326	FOAM_DB
KO:K05343_5.4.99.16	HMMsoil327	FOAM_DB
KO:K01995,KO:K01998	HMMsoil328	FOAM_DB
KO:K01176_3.2.1.1	HMMsoil329	FOAM_DB
KO:K00176_1.2.7.3	HMMsoil330	FOAM_DB
KO:K06902	HMMsoil331	FOAM_DB
KO:K00128_1.2.1.3	HMMsoil332	FOAM_DB
KO:K01658_4.1.3.27	HMMsoil333	FOAM_DB
KO:K02071	HMMsoil334	FOAM_DB
KO:K01185_3.2.1.17	HMMsoil335	FOAM_DB
KO:K05847	HMMsoil336	FOAM_DB
KO:K01658_4.1.3.27	HMMsoil337	FOAM_DB
KO:K00974_2.7.7.72,3.1.3.-,3.1.4.-	HMMsoil338	FOAM_DB
KO:K09820	HMMsoil339	FOAM_DB
KO:K00928_2.7.2.4	HMMsoil340	FOAM_DB
KO:K02023	HMMsoil341	FOAM_DB
KO:K09817_3.6.3.-	HMMsoil342	FOAM_DB
KO:K01448,KO:K01449_3.5.1.28	HMMsoil343	FOAM_DB
KO:K09687	HMMsoil344	FOAM_DB
KO:K00700_2.4.1.18	HMMsoil345	FOAM_DB
KO:K01692_4.2.1.17	HMMsoil346	FOAM_DB
KO:K01448_3.5.1.28	HMMsoil347	FOAM_DB
KO:K01571_4.1.1.3	HMMsoil348	FOAM_DB
KO:K00710_2.4.1.41	HMMsoil349	FOAM_DB
KO:K02003	HMMsoil350	FOAM_DB
KO:K01183_3.2.1.14	HMMsoil351	FOAM_DB
KO:K02017_3.6.3.29	HMMsoil352	FOAM_DB
KO:K10230	HMMsoil353	FOAM_DB
KO:K02052	HMMsoil636	FOAM_DB
KO:K09687	HMMsoil637	FOAM_DB
KO:K02003	HMMsoil638	FOAM_DB
KO:K03535	HMMsoil639	FOAM_DB
KO:K01439_3.5.1.18	HMMsoil640	FOAM_DB
KO:K00529_1.18.1.3	HMMsoil641	FOAM_DB
KO:K01190_3.2.1.23	HMMsoil642	FOAM_DB
KO:K02052	HMMsoil643	FOAM_DB
KO:K00249_1.3.99.3	HMMsoil644	FOAM_DB
KO:K09687	HMMsoil645	FOAM_DB
KO:K02768,KO:K08483,KO:K11183_2.7.1.69,2.7.3.9	HMMsoil646	FOAM_DB
KO:K02056_3.6.3.17	HMMsoil647	FOAM_DB
KO:K09687	HMMsoil557	FOAM_DB
KO:K05846	HMMsoil558	FOAM_DB
KO:K00958_2.7.7.4	HMMsoil559	FOAM_DB
KO:K00845_2.7.1.2	HMMsoil560	FOAM_DB
KO:K09691	HMMsoil561	FOAM_DB
KO:K02029,KO:K02030	HMMsoil562	FOAM_DB
KO:K09687	HMMsoil563	FOAM_DB
KO:K09695	HMMsoil564	FOAM_DB
KO:K09471_1.4.3.-	HMMsoil565	FOAM_DB
KO:K02003	HMMsoil566	FOAM_DB
KO:K08093_4.1.2.43	HMMsoil567	FOAM_DB
KO:K02822_2.7.1.69	HMMsoil568	FOAM_DB
KO:K01905_6.2.1.13	HMMsoil569	FOAM_DB
KO:K02822,KO:K03475_2.7.1.69	HMMsoil570	FOAM_DB
KO:K11071	HMMsoil571	FOAM_DB
KO:K10778_2.1.1.63	HMMsoil572	FOAM_DB
KO:K01513_3.1.4.1,3.6.1.9	HMMsoil573	FOAM_DB
KO:K05779	HMMsoil574	FOAM_DB
KO:K02006	HMMsoil575	FOAM_DB
KO:K07258_3.4.16.4	HMMsoil576	FOAM_DB
KO:K01286_3.4.16.4	HMMsoil577	FOAM_DB
KO:K02062	HMMsoil578	FOAM_DB
KO:K05816_3.6.3.20	HMMsoil579	FOAM_DB
KO:K02802,KO:K02803,KO:K02804_2.7.1.69	HMMsoil580	FOAM_DB
KO:K00845_2.7.1.2	HMMsoil581	FOAM_DB
KO:K01995	HMMsoil582	FOAM_DB
KO:K01995	HMMsoil583	FOAM_DB
KO:K00567_2.1.1.63	HMMsoil584	FOAM_DB
KO:K00249_1.3.99.3	HMMsoil585	FOAM_DB
KO:K07258,KO:K01286_3.4.16.4	HMMsoil586	FOAM_DB
KO:K02003	HMMsoil588	FOAM_DB
KO:K00924,KO:K08884_2.7.11.1	HMMsoil697	FOAM_DB
KO:K02023	HMMsoil698	FOAM_DB
KO:K01825_1.1.1.35,4.2.1.17,5.1.2.3,5.3.3.8	HMMsoil699	FOAM_DB
KO:K02482_2.7.13.3	HMMsoil700	FOAM_DB
KO:K00517	HMMsoil701	FOAM_DB
KO:K02484_2.7.13.3	HMMsoil702	FOAM_DB
KO:K00962_2.7.7.8	HMMsoil703	FOAM_DB
KO:K01956,KO:K01955_6.3.5.5	HMMsoil704	FOAM_DB
KO:K02341_2.7.7.7	HMMsoil705	FOAM_DB
KO:K03785_4.2.1.10	HMMsoil706	FOAM_DB
KO:K01571_4.1.1.3	HMMsoil707	FOAM_DB
KO:K00058_1.1.1.95	HMMsoil587	FOAM_DB
KO:K09687	HMMsoil589	FOAM_DB
KO:K02053	HMMsoil590	FOAM_DB
KO:K02006	HMMsoil591	FOAM_DB
KO:K09687	HMMsoil592	FOAM_DB
KO:K13598_2.7.13.3	HMMsoil593	FOAM_DB
KO:K01990	HMMsoil594	FOAM_DB
KO:K08170	HMMsoil595	FOAM_DB
KO:K00578_2.1.1.86	HMMsoil596	FOAM_DB
KO:K00486_1.14.13.9	HMMsoil597	FOAM_DB
KO:K02026	HMMsoil598	FOAM_DB
KO:K05343_5.4.99.16	HMMsoil599	FOAM_DB
KO:K01740_2.5.1.49	HMMsoil600	FOAM_DB
KO:K02023	HMMsoil601	FOAM_DB
KO:K09687	HMMsoil602	FOAM_DB
KO:K02034	HMMsoil603	FOAM_DB
KO:K01451_3.5.1.32	HMMsoil604	FOAM_DB
KO:K09810_3.6.3.-	HMMsoil605	FOAM_DB
KO:K09687	HMMsoil606	FOAM_DB
KO:K01711_4.2.1.47	HMMsoil607	FOAM_DB
KO:K02074	HMMsoil608	FOAM_DB
KO:K02034	HMMsoil609	FOAM_DB
KO:K02049	HMMsoil610	FOAM_DB
KO:K08174	HMMsoil611	FOAM_DB
KO:K13954_1.1.1.1	HMMsoil613	FOAM_DB
KO:K02003	HMMsoil614	FOAM_DB
KO:K00265_1.4.1.13,1.4.1.14	HMMsoil615	FOAM_DB
KO:K02010_3.6.3.30	HMMsoil616	FOAM_DB
KO:K01990	HMMsoil617	FOAM_DB
KO:K00705_2.4.1.25	HMMsoil618	FOAM_DB
KO:K01990	HMMsoil619	FOAM_DB
KO:K11960	HMMsoil620	FOAM_DB
KO:K02003	HMMsoil621	FOAM_DB
KO:K01992	HMMsoil622	FOAM_DB
KO:K01995	HMMsoil623	FOAM_DB
KO:K00974_2.7.7.72,3.1.3.-,3.1.4.-	HMMsoil624	FOAM_DB
KO:K00249_1.3.99.3	HMMsoil625	FOAM_DB
KO:K02031	HMMsoil626	FOAM_DB
KO:K08208	HMMsoil627	FOAM_DB
KO:K08195	HMMsoil628	FOAM_DB
KO:K01206_3.2.1.51	HMMsoil629	FOAM_DB
KO:K05548	HMMsoil630	FOAM_DB
KO:K02000_3.6.3.32	HMMsoil631	FOAM_DB
KO:K09810_3.6.3.-	HMMsoil632	FOAM_DB
KO:K11710	HMMsoil633	FOAM_DB
KO:K01234_3.2.1.135	HMMsoil634	FOAM_DB
KO:K01995	HMMsoil635	FOAM_DB
KO:K01182_3.2.1.10	HMMsoil756	FOAM_DB
KO:K00966_2.7.7.13	HMMsoil757	FOAM_DB
KO:K01625_4.1.2.14,4.1.3.16	HMMsoil759	FOAM_DB
KO:K01840_5.4.2.8	HMMsoil761	FOAM_DB
KO:K08282,KO:K08252_2.7.11.1,2.7.10.1	HMMsoil762	FOAM_DB
KO:K02768,KO:K02806_2.7.1.69	HMMsoil763	FOAM_DB
KO:K00249_1.3.99.3	HMMsoil764	FOAM_DB
KO:K02480_2.7.13.3	HMMsoil765	FOAM_DB
KO:K15634_5.4.2.1	HMMsoil768	FOAM_DB
KO:K01834_5.4.2.1	HMMsoil769	FOAM_DB
KO:K02023	HMMsoil770	FOAM_DB
KO:K05833	HMMsoil648	FOAM_DB
KO:K09687	HMMsoil649	FOAM_DB
KO:K02055	HMMsoil650	FOAM_DB
KO:K01182_3.2.1.10	HMMsoil652	FOAM_DB
KO:K01692_4.2.1.17	HMMsoil653	FOAM_DB
KO:K00382_1.8.1.4	HMMsoil654	FOAM_DB
KO:K09687	HMMsoil655	FOAM_DB
KO:K00712_2.4.1.52	HMMsoil656	FOAM_DB
KO:K02768,KO:K02769,KO:K02770,KO:K11202_2.7.1.69	HMMsoil657	FOAM_DB
KO:K01179_3.2.1.4	HMMsoil658	FOAM_DB
KO:K01956_6.3.5.5	HMMsoil659	FOAM_DB
KO:K02013_3.6.3.34	HMMsoil660	FOAM_DB
KO:K01658,KO:K13497_4.1.3.27,2.4.2.18	HMMsoil661	FOAM_DB
KO:K02003	HMMsoil662	FOAM_DB
KO:K08483_2.7.3.9	HMMsoil663	FOAM_DB
KO:K01182_3.2.1.10	HMMsoil664	FOAM_DB
KO:K02003	HMMsoil665	FOAM_DB
KO:K00721_2.4.1.83	HMMsoil666	FOAM_DB
KO:K02072	HMMsoil668	FOAM_DB
KO:K12990_2.4.1.-	HMMsoil669	FOAM_DB
KO:K02026	HMMsoil670	FOAM_DB
KO:K01840_5.4.2.8	HMMsoil671	FOAM_DB
KO:K02821_2.7.1.69	HMMsoil672	FOAM_DB
KO:K02031,KO:K02032	HMMsoil673	FOAM_DB
KO:K00128_1.2.1.3	HMMsoil674	FOAM_DB
KO:K00128_1.2.1.3	HMMsoil675	FOAM_DB
KO:K02760_2.7.1.69	HMMsoil676	FOAM_DB
KO:K00128_1.2.1.3	HMMsoil677	FOAM_DB
KO:K09687	HMMsoil678	FOAM_DB
KO:K10118	HMMsoil679	FOAM_DB
KO:K02025	HMMsoil680	FOAM_DB
KO:K02025,KO:K10118	HMMsoil681	FOAM_DB
KO:K00847_2.7.1.4	HMMsoil682	FOAM_DB
KO:K01990	HMMsoil683	FOAM_DB
KO:K03379_1.14.13.22	HMMsoil684	FOAM_DB
KO:K02476_2.7.13.3	HMMsoil685	FOAM_DB
KO:K08286_2.7.11.-	HMMsoil686	FOAM_DB
KO:K08884,KO:K01768,KO:K11265_2.7.11.1,4.6.1.1	HMMsoil687	FOAM_DB
KO:K07675_2.7.13.3	HMMsoil688	FOAM_DB
KO:K00128_1.2.1.3	HMMsoil689	FOAM_DB
KO:K00128_1.2.1.3	HMMsoil690	FOAM_DB
KO:K08884_2.7.11.1	HMMsoil691	FOAM_DB
KO:K00128_1.2.1.3	HMMsoil692	FOAM_DB
KO:K11527_2.7.13.3	HMMsoil693	FOAM_DB
KO:K07673,KO:K07674_2.7.13.3	HMMsoil694	FOAM_DB
KO:K07824_1.14.13.12	HMMsoil695	FOAM_DB
KO:K08884_2.7.11.1	HMMsoil696	FOAM_DB
KO:K08884_2.7.11.1	HMMsoil802	FOAM_DB
KO:K01739_2.5.1.48	HMMsoil803	FOAM_DB
KO:K07675_2.7.13.3	HMMsoil804	FOAM_DB
KO:K01658_4.1.3.27	HMMsoil805	FOAM_DB
KO:K02001	HMMsoil807	FOAM_DB
KO:K00162_1.2.4.1	HMMsoil810	FOAM_DB
KO:K00363_1.7.1.4	HMMsoil811	FOAM_DB
KO:K00134_1.2.1.12	HMMsoil812	FOAM_DB
KO:K00128_1.2.1.3	HMMsoil813	FOAM_DB
KO:K00124	HMMsoil815	FOAM_DB
KO:K03407_2.7.13.3	HMMsoil708	FOAM_DB
KO:K08884_2.7.11.1	HMMsoil709	FOAM_DB
KO:K01768_4.6.1.1	HMMsoil710	FOAM_DB
KO:K00835_2.6.1.66	HMMsoil711	FOAM_DB
KO:K01182_3.2.1.10	HMMsoil712	FOAM_DB
KO:K00102,KO:K00004_1.1.2.4,1.1.1.4,1.1.1.303	HMMsoil713	FOAM_DB
KO:K08857_2.7.11.1	HMMsoil714	FOAM_DB
KO:K07636_2.7.13.3	HMMsoil715	FOAM_DB
KO:K01225_3.2.1.91	HMMsoil716	FOAM_DB
KO:K08884_2.7.11.1	HMMsoil717	FOAM_DB
KO:K04093,KO:K04518,KO:K14170,KO:K01713,KO:K14187_5.4.99.5,4.2.1.51,1.3.1.12	HMMsoil718	FOAM_DB
KO:K08884_2.7.11.1	HMMsoil719	FOAM_DB
KO:K00384_1.8.1.9	HMMsoil720	FOAM_DB
KO:K01588_5.4.99.18	HMMsoil721	FOAM_DB
KO:K01466_3.5.2.5	HMMsoil722	FOAM_DB
KO:K07675_2.7.13.3	HMMsoil724	FOAM_DB
KO:K00823_2.6.1.19	HMMsoil725	FOAM_DB
KO:K02536_2.3.1.-	HMMsoil726	FOAM_DB
KO:K13415_2.7.10.1,2.7.11.1	HMMsoil727	FOAM_DB
KO:K04443,KO:K04444,KO:K04442,KO:K04373,KO:K04445,KO:K04372_2.7.11.1	HMMsoil728	FOAM_DB
KO:K00951,KO:K01139_2.7.6.5,3.1.7.2	HMMsoil729	FOAM_DB
KO:K01239_3.2.2.1	HMMsoil730	FOAM_DB
KO:K01692_4.2.1.17	HMMsoil731	FOAM_DB
KO:K02484,KO:K07645_2.7.13.3	HMMsoil732	FOAM_DB
KO:K00974_2.7.7.72,3.1.3.-,3.1.4.-	HMMsoil733	FOAM_DB
KO:K08832_2.7.11.1	HMMsoil734	FOAM_DB
KO:K08884_2.7.11.1	HMMsoil735	FOAM_DB
KO:K00001_1.1.1.1	HMMsoil736	FOAM_DB
KO:K00248_1.3.99.2	HMMsoil740	FOAM_DB
KO:K13412_2.7.11.1	HMMsoil741	FOAM_DB
KO:K06282_1.12.99.6	HMMsoil743	FOAM_DB
KO:K08884_2.7.11.1	HMMsoil745	FOAM_DB
KO:K00175_1.2.7.3	HMMsoil747	FOAM_DB
KO:K00390_1.8.4.8	HMMsoil748	FOAM_DB
KO:K04487_2.8.1.7	HMMsoil749	FOAM_DB
KO:K09655_2.4.1.-	HMMsoil751	FOAM_DB
KO:K00164_1.2.4.2	HMMsoil752	FOAM_DB
KO:K11711_2.7.13.3	HMMsoil753	FOAM_DB
KO:K01090_3.1.3.16	HMMsoil754	FOAM_DB
KO:K00326_1.6.2.2	HMMsoil755	FOAM_DB
KO:K01176_3.2.1.1	HMMsoil771	FOAM_DB
KO:K11781_2.5.1.-	HMMsoil772	FOAM_DB
KO:K12993_2.4.1.-	HMMsoil773	FOAM_DB
KO:K08794,KO:K08812_2.7.11.17,2.7.11.-	HMMsoil775	FOAM_DB
KO:K00608,KO:K00609,KO:K00610_2.1.3.2	HMMsoil776	FOAM_DB
KO:K03885_1.6.99.3	HMMsoil777	FOAM_DB
KO:K00332_1.6.5.3	HMMsoil778	FOAM_DB
KO:K00371_1.7.99.4	HMMsoil779	FOAM_DB
KO:K08963_5.3.1.23	HMMsoil781	FOAM_DB
KO:K03407_2.7.13.3	HMMsoil782	FOAM_DB
KO:K00176_1.2.7.3	HMMsoil783	FOAM_DB
KO:K09687	HMMsoil784	FOAM_DB
KO:K07778_2.7.13.3	HMMsoil787	FOAM_DB
KO:K01960_6.4.1.1	HMMsoil788	FOAM_DB
KO:K01176_3.2.1.1	HMMsoil789	FOAM_DB
KO:K00626_2.3.1.9	HMMsoil790	FOAM_DB
KO:K01176_3.2.1.1	HMMsoil792	FOAM_DB
KO:K00121,KO:K00001_1.1.1.284,1.1.1.1	HMMsoil793	FOAM_DB
KO:K01965_6.4.1.3	HMMsoil795	FOAM_DB
KO:K01226_3.2.1.93	HMMsoil796	FOAM_DB
KO:K01208,KO:K01234,KO:K05992_3.2.1.54,3.2.1.135	HMMsoil797	FOAM_DB
KO:K00380_1.8.1.2	HMMsoil798	FOAM_DB
KO:K11755,KO:K01496_3.6.1.31,3.5.4.19	HMMsoil799	FOAM_DB
KO:K00688_2.4.1.1	HMMsoil800	FOAM_DB
KO:K02000_3.6.3.32	HMMsoil801	FOAM_DB
KO:K09687	HMMsoil849	FOAM_DB
KO:K01621_4.1.2.9	HMMsoil850	FOAM_DB
KO:K00265_1.4.1.13,1.4.1.14	HMMsoil851	FOAM_DB
KO:K00529_1.18.1.3	HMMsoil852	FOAM_DB
KO:K00253_1.3.99.10	HMMsoil853	FOAM_DB
KO:K02049	HMMsoil855	FOAM_DB
KO:K10243	HMMsoil856	FOAM_DB
KO:K10243	HMMsoil857	FOAM_DB
KO:K00294,KO:K00318,KO:K13821_1.5.1.12,1.5.99.8	HMMsoil858	FOAM_DB
KO:K02774_2.7.1.69	HMMsoil859	FOAM_DB
KO:K00128_1.2.1.3	HMMsoil860	FOAM_DB
KO:K06610	HMMsoil861	FOAM_DB
KO:K01448_3.5.1.28	HMMsoil862	FOAM_DB
KO:K02768,KO:K08483,KO:K11183_2.7.1.69,2.7.3.9	HMMsoil863	FOAM_DB
KO:K01840_5.4.2.8	HMMsoil864	FOAM_DB
KO:K00265_1.4.1.13,1.4.1.14	HMMsoil865	FOAM_DB
KO:K01183_3.2.1.14	HMMsoil866	FOAM_DB
KO:K02761	HMMsoil867	FOAM_DB
KO:K01838_5.4.2.6	HMMsoil868	FOAM_DB
KO:K11072_3.6.3.31	HMMsoil869	FOAM_DB
KO:K02017,KO:K02018_3.6.3.29	HMMsoil870	FOAM_DB
KO:K14596_2.4.1.-	HMMsoil871	FOAM_DB
KO:K00058_1.1.1.95	HMMsoil872	FOAM_DB
KO:K00700_2.4.1.18	HMMsoil873	FOAM_DB
KO:K01234_3.2.1.135	HMMsoil874	FOAM_DB
KO:K01426_3.5.1.4	HMMsoil875	FOAM_DB
KO:K10001	HMMsoil876	FOAM_DB
KO:K02023	HMMsoil877	FOAM_DB
KO:K01990	HMMsoil878	FOAM_DB
KO:K09971	HMMsoil879	FOAM_DB
KO:K01995	HMMsoil880	FOAM_DB
KO:K02768,KO:K08483,KO:K11183_2.7.1.69,2.7.3.9	HMMsoil881	FOAM_DB
KO:K01692_4.2.1.17	HMMsoil882	FOAM_DB
KO:K02003	HMMsoil883	FOAM_DB
KO:K02023	HMMsoil884	FOAM_DB
KO:K02003,KO:K02004	HMMsoil885	FOAM_DB
KO:K01996	HMMsoil886	FOAM_DB
KO:K02575	HMMsoil887	FOAM_DB
KO:K10230	HMMsoil888	FOAM_DB
KO:K02000_3.6.3.32	HMMsoil889	FOAM_DB
KO:K01990	HMMsoil890	FOAM_DB
KO:K03761	HMMsoil816	FOAM_DB
KO:K09687	HMMsoil817	FOAM_DB
KO:K02755,KO:K02756,KO:K02757_2.7.1.69	HMMsoil818	FOAM_DB
KO:K00817_2.6.1.9	HMMsoil819	FOAM_DB
KO:K02018	HMMsoil820	FOAM_DB
KO:K01990	HMMsoil821	FOAM_DB
KO:K02013_3.6.3.34	HMMsoil822	FOAM_DB
KO:K00249_1.3.99.3	HMMsoil823	FOAM_DB
KO:K00248_1.3.99.2	HMMsoil824	FOAM_DB
KO:K01491_1.5.1.5,3.5.4.9	HMMsoil825	FOAM_DB
KO:K02003	HMMsoil826	FOAM_DB
KO:K01990	HMMsoil827	FOAM_DB
KO:K00252_1.3.99.7	HMMsoil828	FOAM_DB
KO:K13598_2.7.13.3	HMMsoil829	FOAM_DB
KO:K07258,KO:K01286_3.4.16.4	HMMsoil830	FOAM_DB
KO:K00124_1.2.1.2	HMMsoil1041	FOAM_DB
KO:K12132_2.7.11.1	HMMsoil1042	FOAM_DB
KO:K01474_3.5.2.14	HMMsoil909	FOAM_DB
KO:K02003	HMMsoil910	FOAM_DB
KO:K02030	HMMsoil911	FOAM_DB
KO:K05846	HMMsoil912	FOAM_DB
KO:K00845_2.7.1.2	HMMsoil913	FOAM_DB
KO:K00020_1.1.1.31	HMMsoil914	FOAM_DB
KO:K01897_6.2.1.3	HMMsoil915	FOAM_DB
KO:K09691	HMMsoil916	FOAM_DB
KO:K00517	HMMsoil917	FOAM_DB
KO:K02068	HMMsoil918	FOAM_DB
KO:K02055	HMMsoil919	FOAM_DB
KO:K00249_1.3.99.3	HMMsoil920	FOAM_DB
KO:K08180	HMMsoil921	FOAM_DB
KO:K00128_1.2.1.3	HMMsoil922	FOAM_DB
KO:K00135_1.2.1.16	HMMsoil924	FOAM_DB
KO:K02011	HMMsoil925	FOAM_DB
KO:K10110	HMMsoil926	FOAM_DB
KO:K09687	HMMsoil927	FOAM_DB
KO:K02034	HMMsoil928	FOAM_DB
KO:K03843_2.4.1.132,2.4.1.-	HMMsoil929	FOAM_DB
KO:K07704_2.7.13.3	HMMsoil930	FOAM_DB
KO:K11527_2.7.13.3	HMMsoil931	FOAM_DB
KO:K02476_2.7.13.3	HMMsoil932	FOAM_DB
KO:K07708_2.7.13.3	HMMsoil933	FOAM_DB
KO:K01188_3.2.1.21	HMMsoil934	FOAM_DB
KO:K01692_4.2.1.17	HMMsoil935	FOAM_DB
KO:K00128_1.2.1.3	HMMsoil936	FOAM_DB
KO:K07678_2.7.13.3	HMMsoil937	FOAM_DB
KO:K08286_2.7.11.-	HMMsoil938	FOAM_DB
KO:K07639_2.7.13.3	HMMsoil939	FOAM_DB
KO:K07636_2.7.13.3	HMMsoil940	FOAM_DB
KO:K05712_1.14.13.-	HMMsoil941	FOAM_DB
KO:K07642_2.7.13.3	HMMsoil942	FOAM_DB
KO:K00128_1.2.1.3	HMMsoil943	FOAM_DB
KO:K10016	HMMsoil944	FOAM_DB
KO:K01593_4.1.1.28	HMMsoil945	FOAM_DB
KO:K00128_1.2.1.3	HMMsoil946	FOAM_DB
KO:K07636,KO:K02484_2.7.13.3	HMMsoil948	FOAM_DB
KO:K00203,KO:K00201,KO:K00202_1.2.99.5	HMMsoil949	FOAM_DB
KO:K08832_2.7.11.1	HMMsoil950	FOAM_DB
KO:K04371,KO:K08293,KO:K14512_2.7.11.24	HMMsoil951	FOAM_DB
KO:K11050	HMMsoil831	FOAM_DB
KO:K03574_3.6.1.-	HMMsoil832	FOAM_DB
KO:K02033	HMMsoil833	FOAM_DB
KO:K08483,KO:K08484,KO:K11189,KO:K11201_2.7.3.9,2.7.1.69	HMMsoil834	FOAM_DB
KO:K13745_4.1.1.86	HMMsoil835	FOAM_DB
KO:K01895_6.2.1.1	HMMsoil836	FOAM_DB
KO:K03518_1.2.99.2	HMMsoil837	FOAM_DB
KO:K02013_3.6.3.34	HMMsoil838	FOAM_DB
KO:K02363_2.7.7.58,2.3.1.-	HMMsoil839	FOAM_DB
KO:K13598_2.7.13.3	HMMsoil840	FOAM_DB
KO:K08151	HMMsoil841	FOAM_DB
KO:K08153	HMMsoil842	FOAM_DB
KO:K05813	HMMsoil843	FOAM_DB
KO:K09687	HMMsoil844	FOAM_DB
KO:K02000_3.6.3.32	HMMsoil846	FOAM_DB
KO:K03574_3.6.1.-	HMMsoil847	FOAM_DB
KO:K10238	HMMsoil848	FOAM_DB
KO:K00123_1.2.1.2	HMMsoil970	FOAM_DB
KO:K06282_1.12.99.6	HMMsoil972	FOAM_DB
KO:K10439	HMMsoil973	FOAM_DB
KO:K01956_6.3.5.5	HMMsoil974	FOAM_DB
KO:K02484_2.7.13.3	HMMsoil976	FOAM_DB
KO:K07675_2.7.13.3	HMMsoil977	FOAM_DB
KO:K07708_2.7.13.3	HMMsoil979	FOAM_DB
KO:K00171_1.2.7.1	HMMsoil980	FOAM_DB
KO:K01802_5.2.1.8	HMMsoil981	FOAM_DB
KO:K02216_2.7.11.1	HMMsoil983	FOAM_DB
KO:K13412_2.7.11.1	HMMsoil986	FOAM_DB
KO:K00130_1.2.1.8	HMMsoil988	FOAM_DB
KO:K00677_2.3.1.129	HMMsoil989	FOAM_DB
KO:K02484_2.7.13.3	HMMsoil990	FOAM_DB
KO:K06281_1.12.99.6	HMMsoil991	FOAM_DB
KO:K01509_3.6.1.3	HMMsoil992	FOAM_DB
KO:K10773_4.2.99.18	HMMsoil993	FOAM_DB
KO:K00548_2.1.1.13	HMMsoil995	FOAM_DB
KO:K00441_1.12.98.1	HMMsoil996	FOAM_DB
KO:K07673,KO:K07674_2.7.13.3	HMMsoil998	FOAM_DB
KO:K08805_2.7.11.1	HMMsoil999	FOAM_DB
KO:K00493_1.14.14.1	HMMsoil1000	FOAM_DB
KO:K01992	HMMsoil1001	FOAM_DB
KO:K01768_4.6.1.1	HMMsoil1002	FOAM_DB
KO:K01212_3.2.1.65	HMMsoil1003	FOAM_DB
KO:K07402	HMMsoil1004	FOAM_DB
KO:K01656,KO:K13501_4.1.3.27,4.1.1.48,5.3.1.24	HMMsoil1005	FOAM_DB
KO:K02774_2.7.1.69	HMMsoil1006	FOAM_DB
KO:K00700_2.4.1.18	HMMsoil1007	FOAM_DB
KO:K01834_5.4.2.1	HMMsoil1008	FOAM_DB
KO:K00499_1.14.15.7	HMMsoil891	FOAM_DB
KO:K00698,KO:K12997_2.4.1.16,2.4.1.-	HMMsoil892	FOAM_DB
KO:K02010_3.6.3.30	HMMsoil893	FOAM_DB
KO:K02028_3.6.3.21	HMMsoil894	FOAM_DB
KO:K03535	HMMsoil895	FOAM_DB
KO:K00266_1.4.1.13,1.4.1.14	HMMsoil896	FOAM_DB
KO:K12368	HMMsoil897	FOAM_DB
KO:K10112	HMMsoil898	FOAM_DB
KO:K01215_3.2.1.70	HMMsoil899	FOAM_DB
KO:K02031,KO:K02032	HMMsoil900	FOAM_DB
KO:K11071	HMMsoil901	FOAM_DB
KO:K02031,KO:K02032	HMMsoil902	FOAM_DB
KO:K02003	HMMsoil903	FOAM_DB
KO:K09691	HMMsoil904	FOAM_DB
KO:K00128_1.2.1.3	HMMsoil905	FOAM_DB
KO:K01840_5.4.2.8	HMMsoil906	FOAM_DB
KO:K01200_3.2.1.41	HMMsoil907	FOAM_DB
KO:K00285_1.4.99.1	HMMsoil908	FOAM_DB
KO:K11230,KO:K04428_2.7.11.25	HMMsoil952	FOAM_DB
KO:K01525_3.6.1.41	HMMsoil956	FOAM_DB
KO:K01509_3.6.1.3	HMMsoil959	FOAM_DB
KO:K07678_2.7.13.3	HMMsoil960	FOAM_DB
KO:K01956_6.3.5.5	HMMsoil961	FOAM_DB
KO:K07644_2.7.13.3	HMMsoil962	FOAM_DB
KO:K00203,KO:K00201,KO:K00202_1.2.99.5	HMMsoil963	FOAM_DB
KO:K00123_1.2.1.2	HMMsoil964	FOAM_DB
KO:K00759_2.4.2.7	HMMsoil965	FOAM_DB
KO:K01537_3.6.3.8	HMMsoil966	FOAM_DB
KO:K02334,KO:K02337_2.7.7.7	HMMsoil968	FOAM_DB
KO:K01692_4.2.1.17	HMMsoil969	FOAM_DB
KO:K01784_5.1.3.2	HMMsoil1073	FOAM_DB
KO:K07305_1.8.4.12	HMMsoil1074	FOAM_DB
KO:K02486_2.7.13.3	HMMsoil1075	FOAM_DB
KO:K00123_1.2.1.2	HMMsoil1077	FOAM_DB
KO:K02305_1.7.99.7	HMMsoil1078	FOAM_DB
KO:K02000_3.6.3.32	HMMsoil1079	FOAM_DB
